restaurant_name,image_url,rating,cuisine,location,delivery_time
South Thindis,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/f1bc9ddf53de574cdc35ab2f717df234",4.4,"South Indian, Sweets, Snacks",Basavanagudi,20-25 mins
Trilok Restaurant,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/j0mgl5elxusbofjrnhd3",4.5,Seafood,Banashankari,30-35 mins
Khana Makhan,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/da2592e0d25f079cbf9aedf436cabf6f",4.5,"Biryani, Fast Food",AUSTIN TOWN,30-35 mins
New mayura restaurant,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/fb3ztmdg1i8doxvkbvdi",4.1,"North Indian, Chinese, Tandoor",Mysore Road,30-35 mins
Om Shiva Shakthi chats center,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/txdtuojoqhupm2ktdwte",4.4,"Chaat, Beverages",Basavanagudi,25-30 mins
Mangalore Sea Palate,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/smx5ulmealofarwdthrv",4.4,"Seafood, South Indian, Mangalorean",Jayanagar,30-35 mins
Spicy Andhra Ruchulu,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/430f624c9a33c96632bf734c75f1c92b",4.0,"North Indian, Chinese",Banashankari,35-40 mins
Brahmin'S Rotti Ruchi,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/5/12/8b0fb41c-f735-4546-af2a-6ac83a31131b_883563.JPG",4.0,South Indian,Basaveshwaranagar,35-40 mins
Sri Durga Chats and Icecream Parlour Vijayanagar Since 1996,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/teozu7tcibqgztfsdadi",4.4,"Chinese, South Indian, North Indian",Vijayanagar,35-40 mins
Ice Fort,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/zkvvwgfubjwfg7ohiyp7",4.2,Ice Cream,Vijayanagar,30-35 mins
Hotel Tom's Restaurant,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/s4khfhdh0h06d9kjeilr",4.5,"Mangalorean, Biryani, Seafood, Chinese, North Indian, Desserts, South Indian",Central Bangalore,35-40 mins
Chung Wah Opus,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/q4q4myisiskvwaw3g4kq",4.2,"Chinese, Pan-Asian",Jayanagar,30-35 mins
Marathi Kitchen,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/b34rgtjt1mq89m7qmyah",4.5,Maharashtrian,Jayanagar,30-35 mins
Davanagere Benne Dose Hut,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/lmi86aoiio1d6yetqy9g",4.2,South Indian,Banashankari,30-35 mins
In Wok,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/nrnxpnpmdtleuvcgtxb3",4.4,Chinese,Central Bangalore,35-40 mins
Bidadi Thatte idly,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/mar1zo0tz7rnlorlhkrt",4.4,South Indian,Jayanagar,35-40 mins
Chikpet Donne Biryani House Palace Guttahalli,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ckpftg1mcfxnlm392vvj",4.3,"Biryani, South Indian",Seshadripuram,30-35 mins
Royal Donne Biriyani,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/664535f2915f8a87ae4371c3a5bf7d5d",4.4,"Biryani, Kebabs, Snacks, Indian",Banashankari,35-40 mins
Venezia,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ovvgde0fbx9ucabsmayz",4.4,"Italian, Mexican, Asian",Jayanagar,35-40 mins
Madurai Pandyan Mess,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/6/10/7e12262a-3176-43aa-bcf3-dbe40c407dcf_906629.jpg",4.8,Chettinad,Malleshwaram,35-40 mins
FoodX Restaurant,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ltjya543uuriccpdslbi",4.2,"Indian, Chinese, Juices",Central Bangalore,30-35 mins
Ayodhya Food Line,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ualvmawpw7hllajkkevj",4.7,"South Indian, North Indian, Snacks",Nagarbhavi,30-35 mins
Juice Junction & Snacks,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/wmnnarytfncewp0hitwx",4.4,"Snacks, Chinese, Juices, Beverages",Jayanagar,30-35 mins
Shezan,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/edtr8ifk3upgc5xonkgx",4.4,"Mughlai, North Indian, Chinese, Continental",Vasanth Nagar,35-40 mins
Magic chef,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/xklnehbvb8hbd5j6taj4",4.2,"Chinese, Indian",Tavarekere,35-40 mins
Kedia's Funfood,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/lcxizkhpg7ioecbthvgx",4.5,Street Food,Jayanagar,35-40 mins
Mysore Mutton Palav,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/4/4/b89b0849-d38c-4f86-893a-485976f815fe_735357.jpg",4.1,"North Indian, Indian",Banashankari,35-40 mins
PANKAJ DELICACIES,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/zxrol9g7peeclplilywt",4.2,North Indian,Jayanagar,30-35 mins
Virinchi Cafe,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/yiu5hkb4fqwhtftmmq8v",4.5,"South Indian, Fast Food, fastfood",Ashok Nagar,25-30 mins
Namo Andhra - Pure Veg,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/04dba5e855db824b245fcd75651ae340",4.5,South Indian,Banashankari,35-40 mins
Ayodhya Cafe,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/5/16/ac8cc56e-b2dd-47be-a0b3-8ea3260d5f4d_886267.JPG",4.0,"Chinese, South Indian, Fast Food",Vijayanagar,30-35 mins
Chefmaster,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/dcihv93hjpti3j4mgyjy",4.3,"South Indian, Kerala, Seafood",Jayanagar,35-40 mins
Ayoham,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/5/25/e5085226-e860-4865-a772-78b92077d9a4_878381 SS.jpg",4.2,"Rayalaseema, Telangana",Jayanagar,30-35 mins
Kabab Palace,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/iuu31uscg4n4qhwhw86m",4.4,"Chinese, South Indian, North Indian, Andhra, Seafood, Punjabi, Hyderabadi",Basaveshwara Nagar,25-30 mins
Gullu's Chaat,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/dzwlfxw0hqb0txqs9y9g",4.2,"Chaat, Snacks",Seshadripuram,30-35 mins
Sardarji Londonwaley Pure Veg,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/752ccf537bb159fbabdb40a783431838",4.1,"North Indian, Punjabi, Chinese, Biryani, Mughlai",Basavanagudi,35-40 mins
Punjabi Nawabi Pure Veg,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/6a06b72789fb9aace20afa74557bbacd",4.0,"North Indian, Punjabi, Chinese, Biryani, Mughlai",Basavanagudi,35-40 mins
Mubarak Restaurant,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ciuxgl0etfsps6vrtjek",4.3,"North Indian, Chinese, Biryani, Kebabs",Rajajinagar,30-35 mins
Hotel Chandrika,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/bjsywjtbostst0h5cojy",4.5,"South Indian, Chinese, Juices, Chaat, Ice Cream",Vasanth Nagar,30-35 mins
Coal Flame Biriyaani,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ddgxozx3ratu6lrf9bew",4.4,"Mughlai, Indian, Biryani, Combo, Andhra, Beverages, Kebabs, Sweets, Hyderabadi, Tandoor",Jayanagar,35-40 mins
Kudla Food Land,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/04ee7659db7cfeb759ccafa63e4ec7d0",,"Chinese, Indian",Vijayanagar,35-40 mins
Vijaynagar Vaibhav,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/jzx6lctxxsjgp2vqx5f7",4.3,South Indian,Vijayanagar,35-40 mins
Al Fillfilah Mandi Majlis,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/wgdf9cetdyjjhnqi3m8s",4.2,Arabian,Jayanagar,35-40 mins
Anantha,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/d90bb6ec24e1c8227f7ea2b9ff5b229a",4.1,"South Indian, Indian, Beverages, Chinese",Jayanagar,30-35 mins
Melange by Asha Sweet Center,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/gzeyrvrbxcwaz5zv673c",4.6,"Bakery, Fast Food, Cafe, Burgers, Pizzas, Pastas, Juices, Sweets, Snacks, Desserts",Malleshwaram,35-40 mins
Super Spoon,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/4ee06e7249ef769bd60e2b449357d1d2",4.2,"Chinese, Thai, Biryani",Malleshwaram,35-40 mins
Lassi and Juice,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/kblkxk8in1ubeioxeiwf",4.3,"Continental, Desserts, Juices, Ice Cream",Shivajinagar,35-40 mins
Main Lassi Shop,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/cxil95w4fbwvqmtjtmbn",4.1,"Ice Cream, Juices, Beverages, Pizzas, Desserts, sandwich, Burgers, Coffee",Central Bangalore,35-40 mins
New Prakriti Deluxe,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/alqpnmvwbxwhm4rnsmmg",4.0,"Indian, Biryani, Chinese, Snacks",Rajajinagar,30-35 mins
SLV Swadishta (South Indian),"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/pqu2x7g02zbrsmiohr1f",4.6,South Indian,Banashankari,30-35 mins
Mayura 1989,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/oqzcrhmkk4spkoh1b0e5",4.2,"Chinese, South Indian, North Indian, Desserts, Fast Food, Andhra, Mughlai, Seafood, Punjabi, Hyderabadi",Basaveshwara Nagar,30-35 mins
Aamchi Dilli,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/9ec0acfb49d1c500e01d539164f52154",4.3,"Indian, Chaat, Snacks, Tandoor",Jayanagar,30-35 mins
Cafe Mor'ish,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/a6psoeclg3yyrahiptpc",4.5,"Continental, sandwich, Pastas, Burgers, Pizzas, Beverages, Italian-American, Coffee, American, Cafe, Asian",Central Bangalore,30-35 mins
Subz,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/bur17bnusoqbpnf8xf7t",4.2,"North Indian, Chinese, Goan, Biryani, Chettinad, Desserts, Jain, Continental, Asian, Mughlai, Italian, South Indian, Bengali, Coastal",Jayanagar,35-40 mins
Varanasi Cafe (Lassi Ghat),"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/wlt3lqhjoqyq819d83ng",4.0,Beverages,Jayanagar,30-35 mins
Kanara Scoops,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/lajcpjmzbjx1gpmgedwn",4.6,"Ice Cream, Desserts",Jayanagar,30-35 mins
Chandus deluxe (Naati style),"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/gqkycbxifntxfanelxmh",4.4,"Indian, South Indian, Chinese",Malleshwaram,30-35 mins
Saarangi Fine Dining,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ihsn0tpnrvgeittznn5w",4.5,"Chinese, South Indian",Jayanagar,30-35 mins
Panchami Veg,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/hznmoi0vdoq0r4j6imqe",4.2,"North Indian, Chinese, Chaat, Indian",Banashankari,35-40 mins
Local Panda,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/203b221988ce52724674f77db2382119",4.6,Chinese,Banashankari,30-35 mins
Sanidhya Veg,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/bwsbm5bjf6egxfiwhl9r",4.1,"South Indian, Chinese, Chaat",Shanti Nagar,30-35 mins
Ganesh Food Joint,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/gjhoboai1ywflahhm2pn",4.4,South Indian,Malleswaram,30-35 mins
Namma Kudla Veg,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/f1bc9ddf53de574cdc35ab2f717df234",4.6,"South Indian, Beverages, Sweets",Malleshwaram,30-35 mins
Food Springs,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/po7xigzxjywnmxgupr22",4.4,Chinese,JP Nagar,35-40 mins
DBD - Davangere Benne Dose,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/fb017afd23fd8d353a253f0e03396044",4.5,South Indian,Vijayanagar,30-35 mins
SGS Non Veg Gundu Palav - Malleshwaram Franchisee,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/24ec08e3d1793ffc4fd126695899af1c",4.4,"Biryani, South Indian, Maharashtrian",Malleshwaram,30-35 mins
U. K. Foods,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/fpjflp0bjy0g3y9tnc5i",3.6,"South Indian, Sweets, Biryani",Banashankari,35-40 mins
Udta Punjab Cafe,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ea27ilwuhfwznr6ckhe5",4.1,North Indian,Shanti Nagar,25-30 mins
Hotel Mangala,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/h4l6junnc6mejuwb2ne6",4.5,South Indian,Hanumant Nagar Basavangudi,35-40 mins
Navi Food Point,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ywwdbee6f8ujamtwhnkq",4.1,"North Indian, Snacks",Basavanagudi,25-30 mins
Punjab Rajasthan Express Restaurant,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/c43bcda7c717b8a1a8885587dfde8549",3.8,"North Indian, Indian",Chickpet,35-40 mins
Sai cafe veg,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/atymdm3lic4pgdaet7zk",4.3,"South Indian, Chinese, Indian",Malleshwaram,35-40 mins
Ameen cafe,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/tzprl3mxhe06bfbpujkc",,Indian,Shivajinagar,40-45 mins
Kalpavriksha Grand,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/idtn3gpa1gn63ojbxxri",4.5,"South Indian, Chinese",Jayanagar,40-45 mins
Shokudo Restaurant,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/4/2/aab27332-9449-439d-babc-5ef1ae764292_781912.jpg",3.8,"Japanese, Korean, Thai, Pan-Asian",Jayanagar,45-50 mins
Shree Veerabhadreshwara Rotti Holige Mane,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/djn06irg2qvzydl9a8vu",4.4,South Indian,Basaveshwara Nagar,40-45 mins
Nutribites,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ifes7fdvolekfztzvmvr",4.8,"Healthy Food, Juices",Richmond Town,40-45 mins
Roomali,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/in7lhfwivdlgwrwajv6q",4.4,"North Indian, Indian",Church Street,40-45 mins
Green Theory,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/y5ftgxriuoezmwzp0x2m",4.1,"Italian, Continental, Healthy Food",Central Bangalore,40-45 mins
The Wings Factory,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/4a51e17a0cc05d4b743c590ba32e77a3",,Italian-American,Central Bangalore,40-45 mins
Dolci Desserts,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/7/3/0df86c72-cd35-4d1a-b4f2-965d9f40f488_5596.ss.jpg",4.4,"Desserts, Bakery, Pizzas, Salads, Pastas",Cunningham Road,50-55 mins
Kabab King Restaurant,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/dm1ir998ykeoztfwmguh",3.6,"Barbecue, Biryani, North Indian, Hyderabadi",Banashankari,40-45 mins
Shiro,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/iceymjikhtu8l4vku7m6",4.3,"Japanese, Sushi, Pan-Asian, Asian, Desserts, Thai, Korean, Vietnamese, Indonesian",Vittal Mallya Road,50-55 mins
Azukii Bistro,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/zluoiftz9skllmxxgs28",4.6,"Japanese, Asian, Desserts, Pan-Asian, Bakery, Snacks",Central Bangalore,40-45 mins
SUMUkHA HOME MADE FOODS,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ing61b5hlo1ct7kdqznu",4.3,"South Indian, Street Food, Desserts",Katriguppe,35-40 mins
Gandharva Sip N Dine,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/kbkr0xvvpvfdv8borwi6",4.4,"Chinese, North Indian, Beverages, Seafood",Vijayanagar,45-50 mins
The Red Lantern,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/17c1cee40b1790a7e5a759bf04cdb357",4.3,Chinese,Banashankari,45-50 mins
Karavali Family Restaurant,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ateymmzkyv4ts3xvm6ia",4.3,"Mangalorean, Seafood, Chinese, Coastal",Brigade Road,40-45 mins
13th Floor,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/qjmt9lvjewoebq4aumh0",4.7,"Thai, Asian, Tandoor, Indian, Biryani, Vietnamese, Malaysian",Central Bangalore,50-55 mins
Love and Crumble,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/4cb9a0be56e14bc8041ddd0c9b7212db",4.8,"Bakery, Desserts",central bangalore,50-55 mins
Madhan Fish Tawa Fry,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/uhykbbcsw4z236jqsiqr",4.3,"Seafood, Indian",Banashankari,45-50 mins
Kaippunnyam Restaurant,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/xtdfcswzs3brb8mozzla",4.2,"Kerala, Seafood, South Indian, Buffalo meat, Chettinad",Ashok Nagar,40-45 mins
Eshanya The Restaurant,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/6/14/70ea433a-57a1-4aae-bf22-7e08de9bf52d_8389 SS.jpg",4.3,"North Indian, Chinese, Sri Lankan",Jayanagar,40-45 mins
City durbar,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/hucvda5t3crc9pcemyve",4.1,"North Indian, Chinese, Biryani",Jayanagar,40-45 mins
Asean - On The Edge,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/r3rrhxap8e8xgf1ksurb",4.6,"Asian, Thai, Burmese, Vietnamese, Malaysian, Chinese",Central Bangalore,50-55 mins
Hotel Ocea,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/ov2nfsw817tchfs7qcey",4.3,"North Indian, Arabian, Seafood, Biryani, Chinese, Kebabs, Coastal",Brigade Road,40-45 mins
Lepcha's Restaurant,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/psydxo3rw52pooa9sk3y",4.4,Chinese,Rajajinagar,40-45 mins
Tandoor | A Heritage Indian Restaurant & Bar,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/d2jtuajchfwoao5yodyo",4.3,"Mughlai, Kebabs",MG Road,45-50 mins
Bareerah Multicuisine Restaurant,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/c0cmgyseukl2ovywm8qo",4.4,"Chinese, Continental, Indian, Arabian",Central Bangalore,40-45 mins
Bamboo Heights,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/346347dc8571885411b3ae1e637ea67e",2.4,"Chinese, Beverages, Fast Food, Burgers",Koramangala,40-45 mins
Restaurant1179,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/nyaefhtdfvthktm5fapb",4.1,"South Indian, Indian, Tandoor, Chinese, Thai, Continental, Mexican, Pizzas, Chaat, Sweets, Juices, Ice Cream, Desserts, Bakery",Malleshwaram,40-45 mins
Simplifry,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/b6ec196ad1f540682a1cf30fa58951e4",4.7,"Healthy Food, North Indian, Asian, Desserts, Italian",Richmond Road,45-50 mins
Infinitea,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/czbunc3e5jmdeuw7lzft",4.6,"Italian, French, Pastas, Salads, Continental, North Indian, Beverages, Pizzas, Chinese, Mexican, Thai, European, Bakery",Central Bangalore,40-45 mins
Koku Kitchen,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/rroh6ieut2tuann2wczv",4.3,"Indian, Chinese, Snacks",Banashankari,40-45 mins
Bhagatram Sweets,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/sumpo9h2yxv7nadfxtyx",3.9,"Sweets, Snacks, Chaat, Chinese",Commercial Street,40-45 mins
Mumbai Masala,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/nhsysuoaop7ulak4kxin",3.7,"Maharashtrian, Street Food, Indian, American, Snacks",Basavanagudi,20-25 mins
South Spicy Bites Xpress,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/qaatglpajcwg1ddyda8x",4.2,"Biryani, Coastal, Mangalorean, Seafood, Chinese, South Indian",Basaveshwara Nagar,35-40 mins
Mimi Chinese Takeout,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/xywgvzrzymsrvologjzk",4.2,"Chinese, Asian, Thai, Pan-Asian, Vietnamese, Japanese",Jayanagar,35-40 mins
EatEroo South China,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/414ed51cb369d06a40abe77651eb1acb",4.3,"Chinese, Beverages, Pizzas",Banashankari,35-40 mins
Navya Samrat,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/mlqiphojhkntadgwar8r",4.6,"North Indian, South Indian, Chinese, Tandoor, Beverages",Ashok Nagar,30-35 mins
Yummy Sip N Bites,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/d4jgoqqhhukpxnue4ug7",4.5,Indian,Vijayanagar,35-40 mins
Sicilia Pont (Italian Restaurant),"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/juizdjmupsh8zy2ka204",4.4,"Pizzas, Italian, Desserts, Beverages, Snacks",Rajajinagar,35-40 mins
Chandu's Hotel,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/kn0orpndh3ywkjpg7mcj",3.8,"Indian, Chinese",Basaveshwara Nagar,35-40 mins
Tiny Bites,"https://media-assets.swiggy.com/swiggy/image/upload/fl_lossy,f_auto,q_auto,w_660/RX_THUMBNAIL/IMAGES/VENDOR/2024/7/13/e4afbd73-17e3-40c4-b96c-4e194b3f93d8_924901.jpg",4.1,"Pizzas, Pastas, Fast Food, Burgers",Banashankari,35-40 mins
